Java HotSpot(TM) 64-Bit Server VM (25.121-b13) for windows-amd64 JRE (1.8.0_121-b13), built on Dec 12 2016 18:21:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16713508k(3967660k free), swap 32966436k(9862712k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
1.683: [GC (Allocation Failure) 1.683: [DefNew: 960K->63K(960K), 0.0038003 secs] 246378K->246374K(524224K), 0.0038659 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.691: [GC (Allocation Failure) 1.691: [DefNew: 959K->63K(960K), 0.0030286 secs] 247270K->247265K(524224K), 0.0030920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.696: [GC (Allocation Failure) 1.696: [DefNew: 959K->63K(960K), 0.0028085 secs] 248162K->248157K(524224K), 0.0028717 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.702: [GC (Allocation Failure) 1.702: [DefNew: 959K->63K(960K), 0.0029254 secs] 249053K->249049K(524224K), 0.0030023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.707: [GC (Allocation Failure) 1.707: [DefNew: 959K->63K(960K), 0.0029364 secs] 249945K->249941K(524224K), 0.0030016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.713: [GC (Allocation Failure) 1.713: [DefNew: 959K->63K(960K), 0.0040434 secs] 250837K->250832K(524224K), 0.0041320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.718: [GC (Allocation Failure) 1.718: [DefNew: 959K->63K(960K), 0.0029170 secs] 251729K->251724K(524224K), 0.0029842 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.723: [GC (Allocation Failure) 1.723: [DefNew: 959K->63K(960K), 0.0031114 secs] 252620K->252616K(524224K), 0.0031853 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.727: [GC (Allocation Failure) 1.727: [DefNew: 959K->63K(960K), 0.0029281 secs] 253512K->253507K(524224K), 0.0029868 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.733: [GC (Allocation Failure) 1.733: [DefNew: 959K->63K(960K), 0.0032916 secs] 254403K->254399K(524224K), 0.0033848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.739: [GC (Allocation Failure) 1.739: [DefNew: 959K->64K(960K), 0.0029679 secs] 255295K->255291K(524224K), 0.0030288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.745: [GC (Allocation Failure) 1.745: [DefNew: 960K->64K(960K), 0.0041022 secs] 256187K->256182K(524224K), 0.0041787 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.752: [GC (Allocation Failure) 1.752: [DefNew: 960K->63K(960K), 0.0035689 secs] 257078K->257074K(524224K), 0.0036395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.758: [GC (Allocation Failure) 1.758: [DefNew: 959K->63K(960K), 0.0040330 secs] 257970K->257965K(524224K), 0.0041039 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.764: [GC (Allocation Failure) 1.764: [DefNew: 959K->63K(960K), 0.0040425 secs] 258862K->258857K(524224K), 0.0041164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.769: [GC (Allocation Failure) 1.769: [DefNew: 959K->64K(960K), 0.0043666 secs] 259753K->259748K(524224K), 0.0044399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.777: [GC (Allocation Failure) 1.777: [DefNew: 960K->63K(960K), 0.0039159 secs] 260645K->260640K(524224K), 0.0039900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.783: [GC (Allocation Failure) 1.783: [DefNew: 959K->63K(960K), 0.0030460 secs] 261536K->261532K(524224K), 0.0031020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.790: [GC (Allocation Failure) 1.790: [DefNew: 959K->64K(960K), 0.0034656 secs] 262428K->262424K(524224K), 0.0035536 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.796: [GC (Allocation Failure) 1.796: [DefNew: 960K->63K(960K), 0.0031874 secs] 263320K->263315K(524224K), 0.0032648 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.802: [GC (Allocation Failure) 1.802: [DefNew: 959K->63K(960K), 0.0037278 secs] 264212K->264207K(524224K), 0.0038121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.807: [GC (Allocation Failure) 1.807: [DefNew: 959K->63K(960K), 0.0028327 secs] 265103K->265098K(524224K), 0.0028842 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.813: [GC (Allocation Failure) 1.813: [DefNew: 959K->63K(960K), 0.0039356 secs] 265995K->265990K(524224K), 0.0040195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.818: [GC (Allocation Failure) 1.818: [DefNew: 959K->63K(960K), 0.0033321 secs] 266886K->266882K(524224K), 0.0033941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.825: [GC (Allocation Failure) 1.825: [DefNew: 959K->63K(960K), 0.0038369 secs] 267778K->267774K(524224K), 0.0039096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.831: [GC (Allocation Failure) 1.831: [DefNew: 959K->63K(960K), 0.0041065 secs] 268670K->268665K(524224K), 0.0041790 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
1.840: [GC (Allocation Failure) 1.840: [DefNew: 959K->64K(960K), 0.0047102 secs] 269562K->269557K(524224K), 0.0047947 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
1.846: [GC (Allocation Failure) 1.846: [DefNew: 960K->63K(960K), 0.0034102 secs] 270453K->270449K(524224K), 0.0034713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.854: [GC (Allocation Failure) 1.854: [DefNew: 959K->63K(960K), 0.0034872 secs] 271345K->271341K(524224K), 0.0035640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.860: [GC (Allocation Failure) 1.860: [DefNew: 959K->63K(960K), 0.0033873 secs] 272237K->272232K(524224K), 0.0034580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.867: [GC (Allocation Failure) 1.867: [DefNew: 959K->64K(960K), 0.0040873 secs] 273128K->273124K(524224K), 0.0041554 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.873: [GC (Allocation Failure) 1.873: [DefNew: 960K->63K(960K), 0.0040864 secs] 274020K->274015K(524224K), 0.0041519 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.878: [GC (Allocation Failure) 1.878: [DefNew: 959K->64K(960K), 0.0034873 secs] 274912K->274907K(524224K), 0.0035558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.886: [GC (Allocation Failure) 1.886: [DefNew: 960K->63K(960K), 0.0038944 secs] 275803K->275798K(524224K), 0.0039690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.892: [GC (Allocation Failure) 1.892: [DefNew: 959K->63K(960K), 0.0034937 secs] 276695K->276690K(524224K), 0.0035561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.899: [GC (Allocation Failure) 1.899: [DefNew: 959K->63K(960K), 0.0032997 secs] 277586K->277581K(524224K), 0.0033626 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.904: [GC (Allocation Failure) 1.904: [DefNew: 959K->63K(960K), 0.0038394 secs] 278478K->278473K(524224K), 0.0039060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.910: [GC (Allocation Failure) 1.910: [DefNew: 959K->64K(960K), 0.0030488 secs] 279369K->279365K(524224K), 0.0031093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.915: [GC (Allocation Failure) 1.915: [DefNew: 960K->64K(960K), 0.0037486 secs] 280261K->280256K(524224K), 0.0038306 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.922: [GC (Allocation Failure) 1.922: [DefNew: 960K->63K(960K), 0.0041250 secs] 281152K->281147K(524224K), 0.0041965 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.928: [GC (Allocation Failure) 1.928: [DefNew: 959K->63K(960K), 0.0030036 secs] 282044K->282039K(524224K), 0.0030512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.935: [GC (Allocation Failure) 1.935: [DefNew: 959K->64K(960K), 0.0038100 secs] 282935K->282930K(524224K), 0.0038882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.941: [GC (Allocation Failure) 1.941: [DefNew: 960K->63K(960K), 0.0030190 secs] 283827K->283822K(524224K), 0.0030732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.947: [GC (Allocation Failure) 1.947: [DefNew: 959K->63K(960K), 0.0038191 secs] 284718K->284713K(524224K), 0.0039056 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.953: [GC (Allocation Failure) 1.953: [DefNew: 959K->63K(960K), 0.0028794 secs] 285609K->285605K(524224K), 0.0029417 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.959: [GC (Allocation Failure) 1.959: [DefNew: 959K->63K(960K), 0.0029947 secs] 286501K->286496K(524224K), 0.0030579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.963: [GC (Allocation Failure) 1.963: [DefNew: 959K->64K(960K), 0.0035469 secs] 287393K->287388K(524224K), 0.0036286 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.971: [GC (Allocation Failure) 1.971: [DefNew: 960K->63K(960K), 0.0041617 secs] 288284K->288280K(524224K), 0.0042678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.977: [GC (Allocation Failure) 1.977: [DefNew: 959K->63K(960K), 0.0034858 secs] 289176K->289171K(524224K), 0.0035712 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.985: [GC (Allocation Failure) 1.985: [DefNew: 959K->63K(960K), 0.0031489 secs] 290067K->290063K(524224K), 0.0032347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.990: [GC (Allocation Failure) 1.990: [DefNew: 959K->63K(960K), 0.0031495 secs] 290959K->290954K(524224K), 0.0032094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.995: [GC (Allocation Failure) 1.995: [DefNew: 959K->63K(960K), 0.0032076 secs] 291850K->291845K(524224K), 0.0032806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.001: [GC (Allocation Failure) 2.001: [DefNew: 959K->64K(960K), 0.0033403 secs] 292742K->292737K(524224K), 0.0034367 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.007: [GC (Allocation Failure) 2.007: [DefNew: 960K->63K(960K), 0.0038722 secs] 293633K->293628K(524224K), 0.0039613 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.013: [GC (Allocation Failure) 2.013: [DefNew: 959K->64K(960K), 0.0032042 secs] 294525K->294520K(524224K), 0.0033006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.018: [GC (Allocation Failure) 2.018: [DefNew: 960K->63K(960K), 0.0031373 secs] 295418K->295413K(524224K), 0.0032138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.024: [GC (Allocation Failure) 2.024: [DefNew: 959K->64K(960K), 0.0036560 secs] 296309K->296304K(524224K), 0.0037628 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.029: [GC (Allocation Failure) 2.029: [DefNew: 960K->64K(960K), 0.0034026 secs] 297201K->297195K(524224K), 0.0034754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.036: [GC (Allocation Failure) 2.036: [DefNew: 960K->63K(960K), 0.0030426 secs] 298091K->298086K(524224K), 0.0031140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.040: [GC (Allocation Failure) 2.040: [DefNew: 959K->64K(960K), 0.0030936 secs] 298982K->298978K(524224K), 0.0031606 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.046: [GC (Allocation Failure) 2.046: [DefNew: 960K->63K(960K), 0.0031124 secs] 299876K->299871K(524224K), 0.0031839 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.050: [GC (Allocation Failure) 2.050: [DefNew: 959K->63K(960K), 0.0039847 secs] 300768K->300762K(524224K), 0.0040699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.056: [GC (Allocation Failure) 2.056: [DefNew: 959K->64K(960K), 0.0035935 secs] 301659K->301653K(524224K), 0.0036903 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.063: [GC (Allocation Failure) 2.063: [DefNew: 960K->63K(960K), 0.0032755 secs] 302549K->302545K(524224K), 0.0033775 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.070: [GC (Allocation Failure) 2.070: [DefNew: 959K->63K(960K), 0.0030915 secs] 303441K->303437K(524224K), 0.0031703 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2.076: [GC (Allocation Failure) 2.076: [DefNew: 959K->64K(960K), 0.0040983 secs] 304333K->304327K(524224K), 0.0041853 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.082: [GC (Allocation Failure) 2.082: [DefNew: 960K->63K(960K), 0.0038779 secs] 305224K->305219K(524224K), 0.0039744 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.088: [GC (Allocation Failure) 2.088: [DefNew: 959K->63K(960K), 0.0033017 secs] 306115K->306111K(524224K), 0.0033799 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.094: [GC (Allocation Failure) 2.094: [DefNew: 959K->63K(960K), 0.0031903 secs] 307007K->307003K(524224K), 0.0032777 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.102: [GC (Allocation Failure) 2.102: [DefNew: 959K->63K(960K), 0.0031461 secs] 307899K->307894K(524224K), 0.0032405 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.107: [GC (Allocation Failure) 2.107: [DefNew: 959K->63K(960K), 0.0032348 secs] 308791K->308786K(524224K), 0.0033095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.114: [GC (Allocation Failure) 2.114: [DefNew: 959K->63K(960K), 0.0033152 secs] 309684K->309679K(524224K), 0.0034047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.119: [GC (Allocation Failure) 2.120: [DefNew: 959K->63K(960K), 0.0033423 secs] 310576K->310571K(524224K), 0.0034212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.125: [GC (Allocation Failure) 2.125: [DefNew: 959K->63K(960K), 0.0030247 secs] 311467K->311462K(524224K), 0.0030927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.129: [GC (Allocation Failure) 2.129: [DefNew: 959K->63K(960K), 0.0029297 secs] 312358K->312353K(524224K), 0.0029855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.136: [GC (Allocation Failure) 2.136: [DefNew: 959K->64K(960K), 0.0031986 secs] 313249K->313244K(524224K), 0.0032512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.140: [GC (Allocation Failure) 2.140: [DefNew: 960K->63K(960K), 0.0029044 secs] 314141K->314136K(524224K), 0.0029495 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.147: [GC (Allocation Failure) 2.147: [DefNew: 959K->63K(960K), 0.0030593 secs] 315032K->315027K(524224K), 0.0031276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.152: [GC (Allocation Failure) 2.153: [DefNew: 959K->64K(960K), 0.0031334 secs] 315924K->315919K(524224K), 0.0032085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.158: [GC (Allocation Failure) 2.158: [DefNew: 960K->64K(960K), 0.0031886 secs] 316815K->316811K(524224K), 0.0032524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.163: [GC (Allocation Failure) 2.163: [DefNew: 960K->64K(960K), 0.0029628 secs] 317707K->317703K(524224K), 0.0030247 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.170: [GC (Allocation Failure) 2.170: [DefNew: 960K->63K(960K), 0.0032986 secs] 318599K->318594K(524224K), 0.0033737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.177: [GC (Allocation Failure) 2.177: [DefNew: 959K->63K(960K), 0.0036430 secs] 319490K->319486K(524224K), 0.0037288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.183: [GC (Allocation Failure) 2.184: [DefNew: 959K->63K(960K), 0.0038352 secs] 320382K->320377K(524224K), 0.0039398 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.189: [GC (Allocation Failure) 2.189: [DefNew: 959K->63K(960K), 0.0032213 secs] 321273K->321269K(524224K), 0.0032781 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.194: [GC (Allocation Failure) 2.194: [DefNew: 959K->64K(960K), 0.0030244 secs] 322165K->322160K(524224K), 0.0030795 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.200: [GC (Allocation Failure) 2.200: [DefNew: 960K->64K(960K), 0.0035831 secs] 323056K->323051K(524224K), 0.0036489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.206: [GC (Allocation Failure) 2.206: [DefNew: 960K->63K(960K), 0.0030710 secs] 323947K->323942K(524224K), 0.0031385 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.211: [GC (Allocation Failure) 2.212: [DefNew: 959K->64K(960K), 0.0031547 secs] 324839K->324834K(524224K), 0.0032110 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.217: [GC (Allocation Failure) 2.217: [DefNew: 960K->64K(960K), 0.0028166 secs] 325730K->325725K(524224K), 0.0028756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.223: [GC (Allocation Failure) 2.223: [DefNew: 960K->63K(960K), 0.0027718 secs] 326622K->326616K(524224K), 0.0028186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.228: [GC (Allocation Failure) 2.228: [DefNew: 959K->63K(960K), 0.0031893 secs] 327512K->327508K(524224K), 0.0032349 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.233: [GC (Allocation Failure) 2.233: [DefNew: 959K->63K(960K), 0.0030205 secs] 328404K->328400K(524224K), 0.0030871 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.237: [GC (Allocation Failure) 2.238: [DefNew: 959K->64K(960K), 0.0029942 secs] 329296K->329291K(524224K), 0.0030408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.242: [GC (Allocation Failure) 2.242: [DefNew: 960K->64K(960K), 0.0030700 secs] 330187K->330183K(524224K), 0.0031263 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.246: [GC (Allocation Failure) 2.246: [DefNew: 960K->63K(960K), 0.0030836 secs] 331079K->331074K(524224K), 0.0031670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.252: [GC (Allocation Failure) 2.252: [DefNew: 959K->63K(960K), 0.0032998 secs] 331971K->331965K(524224K), 0.0033467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.258: [GC (Allocation Failure) 2.258: [DefNew: 959K->63K(960K), 0.0029813 secs] 332861K->332856K(524224K), 0.0030468 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.264: [GC (Allocation Failure) 2.264: [DefNew: 959K->64K(960K), 0.0028216 secs] 333754K->333749K(524224K), 0.0028720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.269: [GC (Allocation Failure) 2.269: [DefNew: 960K->63K(960K), 0.0029770 secs] 334646K->334640K(524224K), 0.0030183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.274: [GC (Allocation Failure) 2.274: [DefNew: 959K->63K(960K), 0.0034568 secs] 335536K->335530K(524224K), 0.0035024 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.280: [GC (Allocation Failure) 2.280: [DefNew: 959K->63K(960K), 0.0032573 secs] 336427K->336422K(524224K), 0.0033292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.286: [GC (Allocation Failure) 2.286: [DefNew: 959K->63K(960K), 0.0032201 secs] 337318K->337313K(524224K), 0.0032863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.290: [GC (Allocation Failure) 2.290: [DefNew: 959K->64K(960K), 0.0035168 secs] 338209K->338204K(524224K), 0.0035840 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.297: [GC (Allocation Failure) 2.297: [DefNew: 960K->64K(960K), 0.0031835 secs] 339101K->339097K(524224K), 0.0032392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.303: [GC (Allocation Failure) 2.304: [DefNew: 960K->63K(960K), 0.0031446 secs] 339993K->339988K(524224K), 0.0031976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.309: [GC (Allocation Failure) 2.309: [DefNew: 959K->63K(960K), 0.0031588 secs] 340884K->340878K(524224K), 0.0032410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.314: [GC (Allocation Failure) 2.314: [DefNew: 959K->64K(960K), 0.0035144 secs] 341775K->341771K(524224K), 0.0035953 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.320: [GC (Allocation Failure) 2.320: [DefNew: 960K->63K(960K), 0.0031616 secs] 342667K->342662K(524224K), 0.0032257 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2.326: [GC (Allocation Failure) 2.326: [DefNew: 959K->63K(960K), 0.0037233 secs] 343559K->343554K(524224K), 0.0037996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.332: [GC (Allocation Failure) 2.332: [DefNew: 959K->64K(960K), 0.0032139 secs] 344450K->344445K(524224K), 0.0032605 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.337: [GC (Allocation Failure) 2.337: [DefNew: 960K->63K(960K), 0.0030729 secs] 345341K->345337K(524224K), 0.0031192 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.341: [GC (Allocation Failure) 2.341: [DefNew: 959K->64K(960K), 0.0029356 secs] 346233K->346228K(524224K), 0.0029765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.347: [GC (Allocation Failure) 2.347: [DefNew: 960K->63K(960K), 0.0027809 secs] 347124K->347120K(524224K), 0.0028195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.351: [GC (Allocation Failure) 2.351: [DefNew: 959K->64K(960K), 0.0026836 secs] 348018K->348013K(524224K), 0.0027218 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.357: [GC (Allocation Failure) 2.357: [DefNew: 960K->64K(960K), 0.0031553 secs] 348910K->348904K(524224K), 0.0032159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.361: [GC (Allocation Failure) 2.361: [DefNew: 960K->63K(960K), 0.0026146 secs] 349801K->349796K(524224K), 0.0026752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.367: [GC (Allocation Failure) 2.367: [DefNew: 959K->64K(960K), 0.0032393 secs] 350692K->350687K(524224K), 0.0032774 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.372: [GC (Allocation Failure) 2.372: [DefNew: 960K->63K(960K), 0.0027520 secs] 351583K->351578K(524224K), 0.0027904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.377: [GC (Allocation Failure) 2.377: [DefNew: 959K->63K(960K), 0.0026079 secs] 352474K->352469K(524224K), 0.0026413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.381: [GC (Allocation Failure) 2.381: [DefNew: 959K->63K(960K), 0.0027518 secs] 353366K->353361K(524224K), 0.0027893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.386: [GC (Allocation Failure) 2.386: [DefNew: 959K->64K(960K), 0.0029894 secs] 354257K->354252K(524224K), 0.0030291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.390: [GC (Allocation Failure) 2.390: [DefNew: 960K->63K(960K), 0.0027253 secs] 355148K->355144K(524224K), 0.0027661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.396: [GC (Allocation Failure) 2.396: [DefNew: 959K->64K(960K), 0.0030740 secs] 356042K->356036K(524224K), 0.0031111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.401: [GC (Allocation Failure) 2.401: [DefNew: 960K->63K(960K), 0.0029410 secs] 356933K->356927K(524224K), 0.0029800 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.407: [GC (Allocation Failure) 2.407: [DefNew: 959K->63K(960K), 0.0029779 secs] 357824K->357819K(524224K), 0.0030348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.412: [GC (Allocation Failure) 2.412: [DefNew: 959K->63K(960K), 0.0027223 secs] 358715K->358710K(524224K), 0.0027616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.416: [GC (Allocation Failure) 2.416: [DefNew: 959K->63K(960K), 0.0029250 secs] 359606K->359601K(524224K), 0.0029685 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.420: [GC (Allocation Failure) 2.421: [DefNew: 959K->63K(960K), 0.0027949 secs] 360499K->360493K(524224K), 0.0028355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.425: [GC (Allocation Failure) 2.425: [DefNew: 959K->63K(960K), 0.0030101 secs] 361389K->361384K(524224K), 0.0030460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.430: [GC (Allocation Failure) 2.430: [DefNew: 959K->63K(960K), 0.0028399 secs] 362281K->362275K(524224K), 0.0028744 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2.435: [GC (Allocation Failure) 2.435: [DefNew: 959K->63K(960K), 0.0026788 secs] 363171K->363166K(524224K), 0.0027197 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.440: [GC (Allocation Failure) 2.440: [DefNew: 959K->64K(960K), 0.0027570 secs] 364064K->364059K(524224K), 0.0027960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.444: [GC (Allocation Failure) 2.444: [DefNew: 960K->63K(960K), 0.0026433 secs] 364956K->364950K(524224K), 0.0026797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.450: [GC (Allocation Failure) 2.450: [DefNew: 959K->63K(960K), 0.0026836 secs] 365847K->365842K(524224K), 0.0027252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.454: [GC (Allocation Failure) 2.454: [DefNew: 959K->63K(960K), 0.0026820 secs] 366738K->366733K(524224K), 0.0027191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.460: [GC (Allocation Failure) 2.460: [DefNew: 959K->64K(960K), 0.0027515 secs] 367629K->367623K(524224K), 0.0027866 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.465: [GC (Allocation Failure) 2.465: [DefNew: 960K->63K(960K), 0.0026635 secs] 368519K->368514K(524224K), 0.0027034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.472: [GC (Allocation Failure) 2.472: [DefNew: 959K->64K(960K), 0.0027335 secs] 369411K->369405K(524224K), 0.0027757 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
